Country,year,ASMR_per_100k,age,Cause of death
Slovenia,2013,3.890384855,all ages,(M) Musculoskeletal system & connective tissue  
Slovenia,2013,18.60735008,all ages,(N) Genitourinary system
Slovenia,2013,0.043525098,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Slovenia,2013,1.489263762,all ages,(P) Perinatal period
Slovenia,2013,1.951275258,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Slovenia,2013,0.434409597,all ages,(R) Abnormal-not elsewhere classified
Slovenia,2013,0,all ages,(U071) Covid19 identified
Slovenia,2013,0,all ages,(U072) Covid19 not identified
Slovakia,2013,10.25943761,all ages,(A_B) Infectious & parasitic diseases
Slovakia,2013,326.3132629,all ages,(C) Malignant Neoplasms
Slovakia,2013,2.119741506,all ages,(D00-D48) Neoplasms
Slovakia,2013,1.531497804,all ages,(D50-D89) Blood & blood-forming organs/ immune
Slovakia,2013,25.24487948,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Slovakia,2013,23.46443781,all ages,(F) Mental & behavioural disorders
Slovakia,2013,23.58457723,all ages,(G_H) Nervous system/ eye/ ear
Slovakia,2013,711.4445926,all ages,(I) Circulatory system
Slovakia,2013,86.14486598,all ages,(J) Rrespiratory system
Slovakia,2013,66.54394741,all ages,(K) Digestive system
Slovakia,2013,0.823788006,all ages,(L) Skin & subcutaneous tissue
Slovakia,2013,1.823403183,all ages,(M) Musculoskeletal system & connective tissue  
Slovakia,2013,21.83327098,all ages,(N) Genitourinary system
Slovakia,2013,0.01446241,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Slovakia,2013,2.180542011,all ages,(P) Perinatal period
Slovakia,2013,3.179242386,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Slovakia,2013,32.08286459,all ages,(R) Abnormal-not elsewhere classified
Slovakia,2013,0,all ages,(U071) Covid19 identified
Slovakia,2013,0,all ages,(U072) Covid19 not identified
Austria,2014,8.740556512,all ages,(A_B) Infectious & parasitic diseases
Austria,2014,249.8956198,all ages,(C) Malignant Neoplasms
Austria,2014,8.168159468,all ages,(D00-D48) Neoplasms
Austria,2014,2.226168982,all ages,(D50-D89) Blood & blood-forming organs/ immune
Austria,2014,49.05379981,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Austria,2014,18.62552226,all ages,(F) Mental & behavioural disorders
Austria,2014,32.46675245,all ages,(G_H) Nervous system/ eye/ ear
Austria,2014,413.9237224,all ages,(I) Circulatory system
Austria,2014,46.25261157,all ages,(J) Rrespiratory system
Austria,2014,33.20980756,all ages,(K) Digestive system
Austria,2014,0.654809397,all ages,(L) Skin & subcutaneous tissue
Austria,2014,3.042481749,all ages,(M) Musculoskeletal system & connective tissue  
Austria,2014,18.04602966,all ages,(N) Genitourinary system
Austria,2014,0.088419697,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Austria,2014,1.701616208,all ages,(P) Perinatal period
Austria,2014,3.321041574,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Austria,2014,11.6219791,all ages,(R) Abnormal-not elsewhere classified
Austria,2014,0,all ages,(U071) Covid19 identified
Austria,2014,0,all ages,(U072) Covid19 not identified
Belgium,2014,23.38439973,all ages,(A_B) Infectious & parasitic diseases
Belgium,2014,254.0221862,all ages,(C) Malignant Neoplasms
Belgium,2014,13.59593785,all ages,(D00-D48) Neoplasms
Belgium,2014,3.469029759,all ages,(D50-D89) Blood & blood-forming organs/ immune
Belgium,2014,25.65818583,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Belgium,2014,42.76937298,all ages,(F) Mental & behavioural disorders
Belgium,2014,46.92652058,all ages,(G_H) Nervous system/ eye/ ear
Belgium,2014,280.2071544,all ages,(I) Circulatory system
Belgium,2014,95.1665584,all ages,(J) Rrespiratory system
Belgium,2014,40.66600347,all ages,(K) Digestive system
Belgium,2014,2.635976367,all ages,(L) Skin & subcutaneous tissue
Belgium,2014,5.112157113,all ages,(M) Musculoskeletal system & connective tissue  
Belgium,2014,23.52798943,all ages,(N) Genitourinary system
Belgium,2014,0.063259363,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Belgium,2014,1.732748324,all ages,(P) Perinatal period
Belgium,2014,2.21610586,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Belgium,2014,45.42719898,all ages,(R) Abnormal-not elsewhere classified
Belgium,2014,0,all ages,(U071) Covid19 identified
Belgium,2014,0,all ages,(U072) Covid19 not identified
Bulgaria,2014,6.181370698,all ages,(A_B) Infectious & parasitic diseases
Bulgaria,2014,242.3779024,all ages,(C) Malignant Neoplasms
Bulgaria,2014,1.975637628,all ages,(D00-D48) Neoplasms
Bulgaria,2014,2.215268641,all ages,(D50-D89) Blood & blood-forming organs/ immune
Bulgaria,2014,21.63947727,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Bulgaria,2014,1.071877485,all ages,(F) Mental & behavioural disorders
Bulgaria,2014,15.20183467,all ages,(G_H) Nervous system/ eye/ ear
Bulgaria,2014,1122.412686,all ages,(I) Circulatory system
Bulgaria,2014,57.90173245,all ages,(J) Rrespiratory system
Bulgaria,2014,52.69951574,all ages,(K) Digestive system
Bulgaria,2014,0.663007063,all ages,(L) Skin & subcutaneous tissue
Bulgaria,2014,0.738967898,all ages,(M) Musculoskeletal system & connective tissue  
Bulgaria,2014,19.40813177,all ages,(N) Genitourinary system
Bulgaria,2014,0.068929744,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Bulgaria,2014,3.852170742,all ages,(P) Perinatal period
Bulgaria,2014,1.850029167,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Bulgaria,2014,44.40631136,all ages,(R) Abnormal-not elsewhere classified
Bulgaria,2014,0,all ages,(U071) Covid19 identified
Bulgaria,2014,0,all ages,(U072) Covid19 not identified
Switzerland,2014,9.943548292,all ages,(A_B) Infectious & parasitic diseases
Switzerland,2014,222.6007255,all ages,(C) Malignant Neoplasms
Switzerland,2014,7.727133291,all ages,(D00-D48) Neoplasms
Switzerland,2014,2.132435366,all ages,(D50-D89) Blood & blood-forming organs/ immune
Switzerland,2014,21.38955282,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Switzerland,2014,65.02126401,all ages,(F) Mental & behavioural disorders
Switzerland,2014,45.78164704,all ages,(G_H) Nervous system/ eye/ ear
Switzerland,2014,280.5975952,all ages,(I) Circulatory system
Switzerland,2014,51.50142501,all ages,(J) Rrespiratory system
Switzerland,2014,32.96098455,all ages,(K) Digestive system
Switzerland,2014,1.110004872,all ages,(L) Skin & subcutaneous tissue
Switzerland,2014,8.918727294,all ages,(M) Musculoskeletal system & connective tissue  
Switzerland,2014,13.83268587,all ages,(N) Genitourinary system
Switzerland,2014,0.068934089,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Switzerland,2014,2.241220381,all ages,(P) Perinatal period
Switzerland,2014,3.631525999,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Switzerland,2014,27.43992534,all ages,(R) Abnormal-not elsewhere classified
Switzerland,2014,0,all ages,(U071) Covid19 identified
Switzerland,2014,0,all ages,(U072) Covid19 not identified
Cyprus,2014,20.81174482,all ages,(A_B) Infectious & parasitic diseases
Cyprus,2014,199.9578914,all ages,(C) Malignant Neoplasms
Cyprus,2014,7.240337304,all ages,(D00-D48) Neoplasms
Cyprus,2014,7.403855544,all ages,(D50-D89) Blood & blood-forming organs/ immune
Cyprus,2014,87.99886346,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Cyprus,2014,23.48005426,all ages,(F) Mental & behavioural disorders
Cyprus,2014,26.84936635,all ages,(G_H) Nervous system/ eye/ ear
Cyprus,2014,358.5929006,all ages,(I) Circulatory system
Cyprus,2014,85.97530947,all ages,(J) Rrespiratory system
Cyprus,2014,38.05599,all ages,(K) Digestive system
Cyprus,2014,5.860104578,all ages,(L) Skin & subcutaneous tissue
Cyprus,2014,6.228445682,all ages,(M) Musculoskeletal system & connective tissue  
Cyprus,2014,34.08851234,all ages,(N) Genitourinary system
Cyprus,2014,0.18303868,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Cyprus,2014,0.128515644,all ages,(P) Perinatal period
Cyprus,2014,1.754276262,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Cyprus,2014,35.5333524,all ages,(R) Abnormal-not elsewhere classified
Cyprus,2014,0,all ages,(U071) Covid19 identified
Cyprus,2014,0,all ages,(U072) Covid19 not identified
Czechia,2014,20.19547658,all ages,(A_B) Infectious & parasitic diseases
Czechia,2014,285.5570692,all ages,(C) Malignant Neoplasms
Czechia,2014,6.420987607,all ages,(D00-D48) Neoplasms
Czechia,2014,2.450595287,all ages,(D50-D89) Blood & blood-forming organs/ immune
Czechia,2014,48.85655428,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Czechia,2014,15.50441982,all ages,(F) Mental & behavioural disorders
Czechia,2014,30.9254523,all ages,(G_H) Nervous system/ eye/ ear
Czechia,2014,606.080348,all ages,(I) Circulatory system
Czechia,2014,73.15810604,all ages,(J) Rrespiratory system
Czechia,2014,47.68919449,all ages,(K) Digestive system
Czechia,2014,2.017142834,all ages,(L) Skin & subcutaneous tissue
Czechia,2014,2.17001272,all ages,(M) Musculoskeletal system & connective tissue  
Czechia,2014,14.92742167,all ages,(N) Genitourinary system
Czechia,2014,0.032243927,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Czechia,2014,1.318375176,all ages,(P) Perinatal period
Czechia,2014,1.585369508,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Czechia,2014,9.278887053,all ages,(R) Abnormal-not elsewhere classified
Czechia,2014,0,all ages,(U071) Covid19 identified
Czechia,2014,0,all ages,(U072) Covid19 not identified
Denmark,2014,18.88427705,all ages,(A_B) Infectious & parasitic diseases
Denmark,2014,300.6624718,all ages,(C) Malignant Neoplasms
Denmark,2014,6.404663395,all ages,(D00-D48) Neoplasms
Denmark,2014,4.654320757,all ages,(D50-D89) Blood & blood-forming organs/ immune
Denmark,2014,34.51919405,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Denmark,2014,66.7469246,all ages,(F) Mental & behavioural disorders
Denmark,2014,42.86659431,all ages,(G_H) Nervous system/ eye/ ear
Denmark,2014,256.8044484,all ages,(I) Circulatory system
Denmark,2014,115.7854123,all ages,(J) Rrespiratory system
Denmark,2014,43.32320026,all ages,(K) Digestive system
Denmark,2014,1.088702772,all ages,(L) Skin & subcutaneous tissue
Denmark,2014,7.57126853,all ages,(M) Musculoskeletal system & connective tissue  
Denmark,2014,17.15766811,all ages,(N) Genitourinary system
Denmark,2014,0.055316375,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Denmark,2014,1.909823134,all ages,(P) Perinatal period
Denmark,2014,2.8275159,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Denmark,2014,67.3659055,all ages,(R) Abnormal-not elsewhere classified
Denmark,2014,0,all ages,(U071) Covid19 identified
Denmark,2014,0,all ages,(U072) Covid19 not identified
Estonia,2014,9.59758451,all ages,(A_B) Infectious & parasitic diseases
Estonia,2014,299.2724836,all ages,(C) Malignant Neoplasms
Estonia,2014,5.971824789,all ages,(D00-D48) Neoplasms
Estonia,2014,1.529473318,all ages,(D50-D89) Blood & blood-forming organs/ immune
Estonia,2014,13.32284822,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Estonia,2014,8.251591311,all ages,(F) Mental & behavioural disorders
Estonia,2014,21.78148577,all ages,(G_H) Nervous system/ eye/ ear
Estonia,2014,694.0709894,all ages,(I) Circulatory system
Estonia,2014,43.70906818,all ages,(J) Rrespiratory system
Estonia,2014,46.1893106,all ages,(K) Digestive system
Estonia,2014,1.015283639,all ages,(L) Skin & subcutaneous tissue
Estonia,2014,2.982479309,all ages,(M) Musculoskeletal system & connective tissue  
Estonia,2014,9.421443663,all ages,(N) Genitourinary system
Estonia,2014,0,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Estonia,2014,0.891497854,all ages,(P) Perinatal period
Estonia,2014,2.002719076,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Estonia,2014,27.48067805,all ages,(R) Abnormal-not elsewhere classified
Estonia,2014,0,all ages,(U071) Covid19 identified
Estonia,2014,0,all ages,(U072) Covid19 not identified
Greece,2014,29.65492457,all ages,(A_B) Infectious & parasitic diseases
Greece,2014,249.2019053,all ages,(C) Malignant Neoplasms
Greece,2014,3.500258334,all ages,(D00-D48) Neoplasms
Greece,2014,2.37298988,all ages,(D50-D89) Blood & blood-forming organs/ immune
Greece,2014,16.3448222,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Greece,2014,5.132760089,all ages,(F) Mental & behavioural disorders
Greece,2014,20.86231426,all ages,(G_H) Nervous system/ eye/ ear
Greece,2014,384.6331014,all ages,(I) Circulatory system
Greece,2014,108.4716573,all ages,(J) Rrespiratory system
Greece,2014,28.07437971,all ages,(K) Digestive system
Greece,2014,0.578372495,all ages,(L) Skin & subcutaneous tissue
Greece,2014,1.95175028,all ages,(M) Musculoskeletal system & connective tissue  
Greece,2014,23.36073558,all ages,(N) Genitourinary system
Greece,2014,0.035083235,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Greece,2014,1.855967179,all ages,(P) Perinatal period
Greece,2014,1.500380821,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Greece,2014,64.27366739,all ages,(R) Abnormal-not elsewhere classified
Greece,2014,0,all ages,(U071) Covid19 identified
Greece,2014,0,all ages,(U072) Covid19 not identified
Spain,2014,13.70860066,all ages,(A_B) Infectious & parasitic diseases
Spain,2014,233.0358316,all ages,(C) Malignant Neoplasms
Spain,2014,8.477503364,all ages,(D00-D48) Neoplasms
Spain,2014,3.801057782,all ages,(D50-D89) Blood & blood-forming organs/ immune
Spain,2014,27.48088636,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Spain,2014,38.80174592,all ages,(F) Mental & behavioural disorders
Spain,2014,48.48118543,all ages,(G_H) Nervous system/ eye/ ear
Spain,2014,247.3179513,all ages,(I) Circulatory system
Spain,2014,92.13818127,all ages,(J) Rrespiratory system
Spain,2014,41.31349467,all ages,(K) Digestive system
Spain,2014,2.763521778,all ages,(L) Skin & subcutaneous tissue
Spain,2014,7.72123641,all ages,(M) Musculoskeletal system & connective tissue  
Spain,2014,24.03518419,all ages,(N) Genitourinary system
Spain,2014,0.017087654,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Spain,2014,1.698176144,all ages,(P) Perinatal period
Spain,2014,1.805717223,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Spain,2014,18.18438674,all ages,(R) Abnormal-not elsewhere classified
Spain,2014,0,all ages,(U071) Covid19 identified
Spain,2014,0,all ages,(U072) Covid19 not identified
Finland,2014,5.920067306,all ages,(A_B) Infectious & parasitic diseases
Finland,2014,218.7803375,all ages,(C) Malignant Neoplasms
Finland,2014,6.637541808,all ages,(D00-D48) Neoplasms
Finland,2014,1.22464295,all ages,(D50-D89) Blood & blood-forming organs/ immune
Finland,2014,12.63321947,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
Finland,2014,46.8409973,all ages,(F) Mental & behavioural disorders
Finland,2014,154.4980723,all ages,(G_H) Nervous system/ eye/ ear
Finland,2014,377.3534299,all ages,(I) Circulatory system
Finland,2014,34.33425265,all ages,(J) Rrespiratory system
Finland,2014,44.26790648,all ages,(K) Digestive system
Finland,2014,0.478828839,all ages,(L) Skin & subcutaneous tissue
Finland,2014,3.858377467,all ages,(M) Musculoskeletal system & connective tissue  
Finland,2014,6.072135648,all ages,(N) Genitourinary system
Finland,2014,0.055592547,all ages,"(O) Pregnancy, childbirth & the puerperium  "
Finland,2014,0.779252647,all ages,(P) Perinatal period
Finland,2014,3.126322377,all ages,"(Q) Congenital malformations, deformations & chromosomal abnormalities  "
Finland,2014,11.21713633,all ages,(R) Abnormal-not elsewhere classified
Finland,2014,0,all ages,(U071) Covid19 identified
Finland,2014,0,all ages,(U072) Covid19 not identified
France,2014,15.63201624,all ages,(A_B) Infectious & parasitic diseases
France,2014,245.8207423,all ages,(C) Malignant Neoplasms
France,2014,10.50808659,all ages,(D00-D48) Neoplasms
France,2014,2.94887157,all ages,(D50-D89) Blood & blood-forming organs/ immune
France,2014,28.7734168,all ages,"(E) Endocrine, nutritional & metabolic diseases  "
France,2014,32.04712561,all ages,(F) Mental & behavioural disorders
